token,pos,frequency
不実,名詞,1
会堂,名詞,1
おこ,名詞,1
いっかん,名詞,1
恐るべき,連体詞,1
不孝,名詞,1
息遣い,名詞,1
銀泥,名詞,1
待ち伏せる,動詞,1
危機,名詞,1
見分け,名詞,1
上表,名詞,1
肩当,名詞,1
ひとたび,副詞,1
ハンケチ,名詞,1
切れ切れ,名詞,1
惚れ込む,動詞,1
緯,名詞,1
じゃれる,動詞,1
作例,名詞,1
交番,名詞,1
つれづれ,副詞,1
あらい,形容詞,1
と,フィラー,1
専修,名詞,1
ばなし,名詞,1
はんばく,名詞,1
享受,名詞,1
遺産,名詞,1
げびる,動詞,1
在す,動詞,1
頓死,名詞,1
小日向,名詞,1
焼石,名詞,1
作り,名詞,1
滅多に,副詞,1
一起,名詞,1
つきあい,名詞,1
正一,名詞,1
踏み分ける,動詞,1
七曲り,名詞,1
明治大学,名詞,1
目今,名詞,1
恋愛,名詞,1
忙殺,名詞,1
いいかえる,動詞,1
初音,名詞,1
風情,名詞,1
省く,動詞,1
中腰,名詞,1
行方,名詞,1
やすむ,動詞,1
著名,名詞,1
見落す,動詞,1
懇意,名詞,1
幽冥,名詞,1
せんする,動詞,1
一新,名詞,1
釣,名詞,1
手垢,名詞,1
どんど,名詞,1
男らしい,形容詞,1
灸点,名詞,1
釘,名詞,1
驚き,名詞,1
復興,名詞,1
敬,名詞,1
後暗い,形容詞,1
尾頭,名詞,1
元金,名詞,1
当代,名詞,1
同輩,名詞,1
蟠る,動詞,1
さびしさ,名詞,1
算,名詞,1
おおいなる,連体詞,1
企て,名詞,1
山田,名詞,1
なおかつ,副詞,1
しのばせる,動詞,1
記述,名詞,1
用筆,名詞,1
腐れ,名詞,1
高台,名詞,1
往昔,名詞,1
力任せ,名詞,1
旺盛,名詞,1
囚人,名詞,1
かみ合う,動詞,1
めいる,動詞,1
かほど,副詞,1
取り直す,動詞,1
分間,名詞,1
しわす,名詞,1
推す,動詞,1
とっくに,副詞,1
裏庭,名詞,1
なごりおしい,形容詞,1
むほん,名詞,1
弁ずる,動詞,1
外套,名詞,1
軍医,名詞,1
欠席,名詞,1
ひむ,動詞,1
従軍,名詞,1
余談,名詞,1
供養,名詞,1
堅苦しい,形容詞,1
競漕,名詞,1
神楽,名詞,1
裏店,名詞,1
本所,名詞,1
楼閣,名詞,1
海軍,名詞,1
読売新聞,名詞,1
絞首,名詞,1
車掌,名詞,1
尚,接続詞,1
薫る,動詞,1
分り,名詞,1
低廉,名詞,1
ほつぎ,名詞,1
たけなわ,名詞,1
かくする,動詞,1
恰も,副詞,1
うんと,副詞,1
気性,名詞,1
逆鱗,名詞,1
口ごもる,動詞,1
ゼロ,名詞,1
屈す,動詞,1
弔,名詞,1
千筋,名詞,1
後年,名詞,1
川縁,名詞,1
おごそか,名詞,1
刈る,動詞,1
手前,名詞,1
軍事,名詞,1
くずかご,名詞,1
なえる,動詞,1
ぶれる,動詞,1
良人,名詞,1
なまじい,副詞,1
福岡大学,名詞,1
あおぐ,動詞,1
捕捉,名詞,1
手近,名詞,1
名札,名詞,1
捷,名詞,1
女竹,名詞,1
引っ繰り返る,動詞,1
むかえる,動詞,1
ろかく,名詞,1
肩幅,名詞,1
行なう,動詞,1
びぼう,名詞,1
かなしい,形容詞,1
転がる,動詞,1
創設,名詞,1
推称,名詞,1
天狗,名詞,1
ひと,接頭詞,1
透,名詞,1
杢太郎,名詞,1
通達,名詞,1
関心,名詞,1
たまに,副詞,1
大病,名詞,1
活溌,名詞,1
ちぢまる,動詞,1
対立,名詞,1
道破,名詞,1
ひざまずく,動詞,1
なまめかしい,形容詞,1
あながち,副詞,1
のそのそ,副詞,1
人才,名詞,1
せっち,名詞,1
棗,名詞,1
未完,名詞,1
街,名詞,1
あす,名詞,1
道人,名詞,1
てあつい,形容詞,1
あっさり,副詞,1
きとう,名詞,1
赤門,名詞,1
セル,名詞,1
降下,名詞,1
環,名詞,1
威,名詞,1
貰い,名詞,1
言うまでもない,形容詞,1
おっとり,副詞,1
開き戸,名詞,1
真価,名詞,1
もらえる,動詞,1
すり減らす,動詞,1
変体,名詞,1
国元,名詞,1
歓心,名詞,1
長ける,動詞,1
いそ,名詞,1
月末,名詞,1
畳み込む,動詞,1
素裸,名詞,1
ぽんぽん,名詞,1
迎え入れる,動詞,1
蘇生,名詞,1
いつのまに,副詞,1
交う,動詞,1
ねじ,名詞,1
薄笑い,名詞,1
三國屋,名詞,1
伸のび,名詞,1
ずんずん,副詞,1
麹,名詞,1
かおる,動詞,1
一輪,名詞,1
駒,名詞,1
滋養,名詞,1
ぱっと,副詞,1
献じる,動詞,1
寸話,名詞,1
おなじ,名詞,1
いがむ,動詞,1
円滑,名詞,1
違反,名詞,1
黒人,名詞,1
じゅんじゅん,副詞,1
おす,感動詞,1
青木,名詞,1
五臓六腑,名詞,1
追随,名詞,1
若葉,名詞,1
敷ける,動詞,1
卯三郎,名詞,1
示せる,動詞,1
見張る,動詞,1
けう,名詞,1
画竜点睛,名詞,1
庭木,名詞,1
こそこそ,副詞,1
ベルリン,名詞,1
丹田,名詞,1
験,名詞,1
蹲踞,名詞,1
伝わる,動詞,1
書中,名詞,1
口数,名詞,1
自転,名詞,1
不合理,名詞,1
ばり,名詞,1
ざわざわ,名詞,1
依託,名詞,1
騒がす,動詞,1
その道,名詞,1
切望,名詞,1
たんぼ,名詞,1
織り込める,動詞,1
浮標,名詞,1
がま,名詞,1
いなむ,動詞,1
口早,名詞,1
艘,名詞,1
さかしま,名詞,1
見解,名詞,1
先程,名詞,1
見当る,動詞,1
巻紙,名詞,1
目玉,名詞,1
隠し,名詞,1
借る,動詞,1
二の次,名詞,1
屠蘇,名詞,1
没す,動詞,1
往日,名詞,1
挙手,名詞,1
しずめる,動詞,1
至大,名詞,1
殺風景,名詞,1
州,名詞,1
地坪,名詞,1
ステッキ,名詞,1
どなり,名詞,1
重量,名詞,1
板敷,名詞,1
人力車,名詞,1
こめ,名詞,1
衰え,名詞,1
住み慣れる,動詞,1
尤も,接続詞,1
裏表,名詞,1
しゃが,名詞,1
奈良,名詞,1
聞きつける,動詞,1
郊外,名詞,1
建設,名詞,1
厳密,名詞,1
とたん,名詞,1
賀状,名詞,1
とおざかる,動詞,1
おみやげ,名詞,1
草枕,名詞,1
糠味噌,名詞,1
黙礼,名詞,1
絶間,名詞,1
影法師,名詞,1
しゅしょう,名詞,1
いきごむ,動詞,1
踏み込める,動詞,1
一筆,名詞,1
銘,名詞,1
撲殺,名詞,1
雌雄,名詞,1
伝う,動詞,1
ぶた,名詞,1
かっとう,名詞,1
感受,名詞,1
波うつ,動詞,1
何ぞ,副詞,1
転寝,名詞,1
洞窟,名詞,1
田山,名詞,1
禅師,名詞,1
検,名詞,1
鶉,名詞,1
カメラ,名詞,1
寄り,名詞,1
てあらい,形容詞,1
さんぜん,副詞,1
おぼえる,動詞,1
返書,名詞,1
前輪,名詞,1
かわら,名詞,1
両朝,名詞,1
心丈夫,名詞,1
きよみ,名詞,1
入牢,名詞,1
じまう,動詞,1
柔順,名詞,1
何分,名詞,1
北方,名詞,1
尖端,名詞,1
織る,動詞,1
向上心,名詞,1
エキスプレッション,名詞,1
まごつく,動詞,1
きそう,動詞,1
ようじ,名詞,1
野生,名詞,1
綺羅,名詞,1
こんとう,名詞,1
壱岐,名詞,1
ほのぼの,副詞,1
渡辺,名詞,1
みつける,動詞,1
小口,名詞,1
問いつめる,動詞,1
禿,名詞,1
受けとる,動詞,1
刻下,名詞,1
他日,名詞,1
右大臣,名詞,1
婉曲,名詞,1
受け合う,動詞,1
薄らぐ,動詞,1
四隅,名詞,1
衆議院,名詞,1
淘汰,名詞,1
写実,名詞,1
ぽろぽろ,副詞,1
愛情,名詞,1
ろうし,名詞,1
良平,名詞,1
おとな,名詞,1
奪い合う,動詞,1
くゆらす,動詞,1
見つめる,動詞,1
悪人,名詞,1
総,名詞,1
力む,動詞,1
話し合う,動詞,1
金糸,名詞,1
いかん,副詞,1
虐待,名詞,1
こまかしい,形容詞,1
とどまる,動詞,1
独得,名詞,1
検印,名詞,1
好例,名詞,1
老眼,名詞,1
ねばい,形容詞,1
古今,名詞,1
注す,動詞,1
込み入る,動詞,1
切らす,動詞,1
並べ立てる,動詞,1
きょうじる,動詞,1
いたずらに,副詞,1
生きながらえる,動詞,1
齢,名詞,1
ほり,名詞,1
寛大,名詞,1
門戸,名詞,1
金側,名詞,1
ぺん,名詞,1
重たい,形容詞,1
更紗,名詞,1
独言,名詞,1
無し,名詞,1
王妃,名詞,1
ほど,名詞,1
個別,名詞,1
掻ける,動詞,1
せんじつめる,動詞,1
余計,副詞,1
考えつく,動詞,1
なさけ,名詞,1
区,名詞,1
転宅,名詞,1
大崩,名詞,1
中篇,名詞,1
イン,名詞,1
ひっかく,動詞,1
血管,名詞,1
かてる,動詞,1
関す,動詞,1
失する,動詞,1
透かす,動詞,1
時好,名詞,1
げんげ,名詞,1
箇月,名詞,1
追いかける,動詞,1
ばいする,動詞,1
馬車馬,名詞,1
シモ,名詞,1
帳場,名詞,1
範,名詞,1
茶菓子,名詞,1
与三郎,名詞,1
きざす,動詞,1
連想,名詞,1
直腸,名詞,1
隆起,名詞,1
消長,名詞,1
匙,名詞,1
どうにも,副詞,1
如鱗木,名詞,1
拠,名詞,1
小夜,名詞,1
前日,名詞,1
安価,名詞,1
濁る,動詞,1
崩御,名詞,1
華,名詞,1
けす,動詞,1
愚鈍,名詞,1
窓側,名詞,1
日の目,名詞,1
へだたる,動詞,1
乖離,名詞,1
助言,名詞,1
しょうへい,名詞,1
出かける,動詞,1
ことわざ,名詞,1
猛進,名詞,1
あかし,名詞,1
因果律,名詞,1
基,名詞,1
事務所,名詞,1
饂飩,名詞,1
ボツボツ,副詞,1
みなぎる,動詞,1
苦楽,名詞,1
凝らす,動詞,1
劫,名詞,1
思い当る,動詞,1
注射,名詞,1
榛の木,名詞,1
松平,名詞,1
書き留める,動詞,1
心中,名詞,1
細緻,名詞,1
軽佻,名詞,1
抱き合う,動詞,1
白頭,名詞,1
貞節,名詞,1
だんまり,名詞,1
なめらか,名詞,1
後姿,名詞,1
こころざす,動詞,1
明地,名詞,1
梯子段,名詞,1
救済,名詞,1
一等国,名詞,1
べっぴん,名詞,1
死屍,名詞,1
ありま,名詞,1
蹈襲,名詞,1
こころみる,動詞,1
二つながら,副詞,1
かつごう,名詞,1
ぬかる,動詞,1
懸札,名詞,1
新知,名詞,1
どうける,動詞,1
夏野,名詞,1
読経,名詞,1
ライン,名詞,1
流用,名詞,1
一生面,名詞,1
いわれ,名詞,1
定か,名詞,1
議長,名詞,1
本旨,名詞,1
明り,名詞,1
くらい,形容詞,1
くるむ,動詞,1
にごす,動詞,1
萱,名詞,1
漸次,副詞,1
吉凶,名詞,1
備え付ける,動詞,1
書目,名詞,1
木更津,名詞,1
おもむろに,副詞,1
無能,名詞,1
号外,名詞,1
びく,副詞,1
魔力,名詞,1
そつ,名詞,1
恐ろしく,副詞,1
眼識,名詞,1
算術,名詞,1
取りつかれる,動詞,1
下落,名詞,1
光栄,名詞,1
夜具,名詞,1
部類,名詞,1
癪,名詞,1
押しやる,動詞,1
春色,名詞,1
旧師,名詞,1
采,名詞,1
列伝,名詞,1
松庵,名詞,1
筆記,名詞,1
徒事,名詞,1
八重子,名詞,1
灯下,名詞,1
玖珂,名詞,1
きょうまん,名詞,1
終生,副詞,1
手軽い,形容詞,1
拘束,名詞,1
錬太郎,名詞,1
遠近,名詞,1
重なり合う,動詞,1
大層,副詞,1
再会,名詞,1
かざり,名詞,1
貴,名詞,1
歌沢,名詞,1
ななめ,名詞,1
伏せる,動詞,1
譬喩,名詞,1
こうせい,名詞,1
あわせる,動詞,1
突き当る,動詞,1
じゃん拳,名詞,1
曲者,名詞,1
よし,名詞,1
主宰,名詞,1
市外,名詞,1
断面,名詞,1
タイプ,名詞,1
口ずから,副詞,1
引き,接頭詞,1
拒絶,名詞,1
取払う,動詞,1
かんかく,名詞,1
総裁,名詞,1
くつがえる,動詞,1
きつね,名詞,1
ゆり,名詞,1
霜,名詞,1
差し込む,動詞,1
貴い,形容詞,1
はりま,名詞,1
ひったくる,動詞,1
侮蔑,名詞,1
シン,名詞,1
手続,名詞,1
夢現,名詞,1
沢,名詞,1
扶桑,名詞,1
霧,名詞,1
さんずる,動詞,1
かろうじて,副詞,1
腐る,動詞,1
短,接頭詞,1
投ずる,動詞,1
不面目,名詞,1
拝む,動詞,1
憎悪,名詞,1
ずえ,名詞,1
微妙,名詞,1
温順,名詞,1
がっぺい,名詞,1
呼号,名詞,1
斯道,名詞,1
歩武,名詞,1
踏襲,名詞,1
職務,名詞,1
仙台平,名詞,1
やゆ,名詞,1
彷徨,名詞,1
受合う,動詞,1
後戻り,名詞,1
うしろぐらい,形容詞,1
氷る,動詞,1
一筋,名詞,1
酒宴,名詞,1
いちぼう,名詞,1
結晶,名詞,1
取捨選択,名詞,1
ガソリン,名詞,1
遊民,名詞,1
物憂い,形容詞,1
すりむく,動詞,1
取り囲む,動詞,1
ときめく,動詞,1
静止,名詞,1
言の葉,名詞,1
青畳,名詞,1
天真,名詞,1
崇,名詞,1
逃れ,名詞,1
電,名詞,1
数,接頭詞,1
恒久,名詞,1
宰相,名詞,1
窖,名詞,1
高慢,名詞,1
戴く,動詞,1
霜降,名詞,1
推し移る,動詞,1
新手,名詞,1
相対,名詞,1
忙中,名詞,1
明かす,動詞,1
頬骨,名詞,1
実物,名詞,1
ホフマン,名詞,1
聯合,名詞,1
明月,名詞,1
過敏,名詞,1
おしみ,名詞,1
とうから,副詞,1
虹,名詞,1
押し分ける,動詞,1
尊,名詞,1
あんずる,動詞,1
どける,動詞,1
三陸,名詞,1
起因,名詞,1
熟議,名詞,1
しんぼく,名詞,1
胸裏,名詞,1
剤,名詞,1
日本海,名詞,1
審,名詞,1
逐う,動詞,1
官選,名詞,1
運,名詞,1
わずらう,動詞,1
会館,名詞,1
中等,名詞,1
ぴちゃぴちゃ,副詞,1
効能,名詞,1
しるし,名詞,1
覆る,動詞,1
へんする,動詞,1
はか,名詞,1
藤野,名詞,1
さしかける,動詞,1
相撲取,名詞,1
居酒屋,名詞,1
受話器,名詞,1
はずかしめる,動詞,1
索寞,名詞,1
市民,名詞,1
まだしも,副詞,1
称え,名詞,1
とんし,名詞,1
じい,名詞,1
行き合う,動詞,1
呈,名詞,1
汁粉,名詞,1
同盟,名詞,1
熱気,名詞,1
揺り動かす,動詞,1
寸法,名詞,1
夜明け,名詞,1
つかめる,動詞,1
とっぴ,名詞,1
忍,名詞,1
積り,名詞,1
かなしみ,名詞,1
菜根,名詞,1
母子,名詞,1
ゆかり,名詞,1
さる,名詞,1
水明,名詞,1
あわれむ,動詞,1
奥さま,名詞,1
抽斗,名詞,1
たんずる,動詞,1
閑日月,名詞,1
こんにちは,感動詞,1
区切,名詞,1
診る,動詞,1
大木,名詞,1
一平,名詞,1
気息,名詞,1
くらます,動詞,1
たびかさなる,動詞,1
どうし,名詞,1
恐れながら,接続詞,1
本義,名詞,1
ちんちん,副詞,1
もすそ,名詞,1
号する,動詞,1
房州,名詞,1
かのう,名詞,1
がたがた,副詞,1
それとも,接続詞,1
けものへん,名詞,1
小道具,名詞,1
大変,副詞,1
連れ立つ,動詞,1
偽善,名詞,1
奥井,名詞,1
所以,名詞,1
ばかげる,動詞,1
寒菊,名詞,1
じゅうぶん,副詞,1
御利益,名詞,1
弾,名詞,1
愚物,名詞,1
ずうずうしい,形容詞,1
録,名詞,1
よたよた,副詞,1
浄瑠璃,名詞,1
引き込める,動詞,1
精一杯,副詞,1
課す,動詞,1
平易,名詞,1
海月,名詞,1
まっとうする,動詞,1
しでかす,動詞,1
敷島,名詞,1
穿鑿,名詞,1
重体,名詞,1
同級,名詞,1
姓,名詞,1
おなり,名詞,1
さからう,動詞,1
写し出す,動詞,1
ヒロ,名詞,1
晴れ晴れ,名詞,1
肝,接頭詞,1
西東,名詞,1
りゅうちょう,名詞,1
全廃,名詞,1
幼少,名詞,1
程なく,副詞,1
間違い,名詞,1
まっすぐ,副詞,1
単身,名詞,1
秋声,名詞,1
略する,動詞,1
一心,名詞,1
創る,動詞,1
打ち返す,動詞,1
律,名詞,1
薔薇,名詞,1
阿部,名詞,1
銀糸,名詞,1
睡蓮,名詞,1
だけれども,接続詞,1
渾名,名詞,1
御上,名詞,1
帝釈天,名詞,1
歯朶,名詞,1
あさい,形容詞,1
万物,名詞,1
不在,名詞,1
篤い,形容詞,1
こもごも,副詞,1
濫用,名詞,1
下品,名詞,1
統,名詞,1
島原,名詞,1
見捨てる,動詞,1
扞格,名詞,1
前条,名詞,1
寒月,名詞,1
観賞,名詞,1
暈,名詞,1
油屋,名詞,1
気味が悪い,形容詞,1
芥,名詞,1
綱渡り,名詞,1
こいねがう,動詞,1
見境,名詞,1
たまる,動詞,1
天網,名詞,1
欅,名詞,1
郵船,名詞,1
食いつぶす,動詞,1
渇く,動詞,1
往時,名詞,1
肯綮,名詞,1
おじさん,名詞,1
知らせ,名詞,1
ついて行く,動詞,1
出し,名詞,1
映す,動詞,1
くしゃくしゃ,副詞,1
愚か,名詞,1
盈,名詞,1
脱却,名詞,1
はてる,動詞,1
終夜,名詞,1
安んずる,動詞,1
繋げる,動詞,1
煮染,名詞,1
天眼通,名詞,1
学理,名詞,1
うべ,副詞,1
すったもんだ,副詞,1
ふし,名詞,1
激,名詞,1
叙景,名詞,1
食い,名詞,1
冒す,動詞,1
しびれる,動詞,1
なんば,名詞,1
よばわる,動詞,1
英人,名詞,1
黙契,名詞,1
まんべんなく,副詞,1
沽券,名詞,1
辞職,名詞,1
みうら,名詞,1
慈善,名詞,1
物知り,名詞,1
ののしる,動詞,1
奇怪,名詞,1
横町,名詞,1
合理,名詞,1
突きつける,動詞,1
祭典,名詞,1
織田,名詞,1
船足,名詞,1
現場,名詞,1
漏らす,動詞,1
労働,名詞,1
おおう,動詞,1
けし,名詞,1
ぐぶ,名詞,1
寝巻,名詞,1
切れ目,名詞,1
爆発,名詞,1
切り詰める,動詞,1
反駁,名詞,1
少額,名詞,1
真向,名詞,1
訛,名詞,1
道中,名詞,1
けが,名詞,1
ペンス,名詞,1
黙坐,名詞,1
こんにゃく,名詞,1
きっぷ,名詞,1
浮き,名詞,1
委曲,名詞,1
打ち勝つ,動詞,1
つなぎ,名詞,1
海戦,名詞,1
粋,名詞,1
シャフト,名詞,1
清興,名詞,1
米櫃,名詞,1
真心,名詞,1
繻珍,名詞,1
鼓吹,名詞,1
塩,名詞,1
歓楽,名詞,1
景気,名詞,1
取り残す,動詞,1
常盤,名詞,1
あゆ,名詞,1
ささい,名詞,1
占,名詞,1
題する,動詞,1
刺身,名詞,1
腰かけ,名詞,1
招魂,名詞,1
恒,名詞,1
うわき,名詞,1
論議,名詞,1
年尾,名詞,1
なんびと,名詞,1
いんする,動詞,1
全快,名詞,1
物品,名詞,1
見なす,動詞,1
唱う,動詞,1
脳髄,名詞,1
じゅんぽう,名詞,1
復する,動詞,1
ゆえに,接続詞,1
当否,名詞,1
むし,名詞,1
脱化,名詞,1
鉄路,名詞,1
團,名詞,1
長火鉢,名詞,1
ひってき,名詞,1
教会,名詞,1
背負う,動詞,1
筋書,名詞,1
両分,名詞,1
睡魔,名詞,1
きざむ,動詞,1
それだけに,接続詞,1
揉み上げ,名詞,1
鮮明,名詞,1
朧月,名詞,1
朦朧,名詞,1
縁先,名詞,1
仮に,副詞,1
尋,名詞,1
隆盛,名詞,1
人さし指,名詞,1
五十雄,名詞,1
規則正しい,形容詞,1
ズレる,動詞,1
濾過,名詞,1
寝ぼける,動詞,1
先導,名詞,1
ふるくさい,形容詞,1
うわべ,名詞,1
ぶつかる,動詞,1
多量,名詞,1
知識欲,名詞,1
ダシ,名詞,1
一朝,名詞,1
銀婚式,名詞,1
おおせつける,動詞,1
徒然,名詞,1
植付け,名詞,1
砲,名詞,1
とがる,動詞,1
妻戸,名詞,1
同宿,名詞,1
間に合う,動詞,1
背戸,名詞,1
しつこい,形容詞,1
よしんば,副詞,1
引き合せる,動詞,1
清涼,名詞,1
たき,名詞,1
おなじく,副詞,1
あやす,動詞,1
だける,動詞,1
めざましい,形容詞,1
食物,名詞,1
即,接続詞,1
すれ違う,動詞,1
うとうと,副詞,1
ひろい,形容詞,1
あやしい,形容詞,1
整頓,名詞,1
弁当,名詞,1
鉱山,名詞,1
夜明,名詞,1
質素,名詞,1
小川,名詞,1
継続,名詞,1
多言,名詞,1
よろよろ,副詞,1
ゆうする,動詞,1
餅肌,名詞,1
決然,副詞,1
享,名詞,1
投げ出す,動詞,1
俵,名詞,1
勧,名詞,1
緊張,名詞,1
日和下駄,名詞,1
待伏せ,名詞,1
荷,名詞,1
恢復,名詞,1
絞る,動詞,1
数カ月,名詞,1
駄洒落,名詞,1
施療,名詞,1
生意気,名詞,1
逢着,名詞,1
川柳,名詞,1
癇癪,名詞,1
藻屑,名詞,1
浴客,名詞,1
お迎え,名詞,1
かえす,動詞,1
我聞,名詞,1
志願,名詞,1
リボン,名詞,1
あたたかい,形容詞,1
ちんりん,名詞,1
いずみ,名詞,1
あなご,名詞,1
空間,名詞,1
自費,名詞,1
精しい,形容詞,1
謀反,名詞,1
痛快,名詞,1
沈滞,名詞,1
幇間,名詞,1
蔑視,名詞,1
目分量,名詞,1
由宇,名詞,1
お互い,名詞,1
平ら,名詞,1
不運,名詞,1
ミス,名詞,1
やってくる,動詞,1
足らず,名詞,1
しおり,名詞,1
大千世界,名詞,1
誤謬,名詞,1
取引,名詞,1
かなめ,名詞,1
早分り,名詞,1
回す,動詞,1
びゅう,名詞,1
給料,名詞,1
はぐれる,動詞,1
裂ける,動詞,1
賛辞,名詞,1
いよの,名詞,1
絞殺,名詞,1
昼食,名詞,1
呑み込む,動詞,1
猿楽,名詞,1
かかと,名詞,1
稲,名詞,1
移,名詞,1
気魄,名詞,1
むしゃむしゃ,副詞,1
床の間,名詞,1
結句,副詞,1
素性,名詞,1
改造,名詞,1
はうら,名詞,1
養,名詞,1
称,名詞,1
イクラ,名詞,1
敗れる,動詞,1
そうだ,名詞,1
出来上がる,動詞,1
取り換える,動詞,1
里見,名詞,1
恩命,名詞,1
大地,名詞,1
やり方,名詞,1
鉛,名詞,1
手強い,形容詞,1
さえずり,名詞,1
不景気,名詞,1
未了,名詞,1
かぎょう,名詞,1
一半,名詞,1
骨子,名詞,1
景物,名詞,1
口走る,動詞,1
こころ,名詞,1
ざかり,名詞,1
連れ込む,動詞,1
水筆,名詞,1
こうずる,動詞,1
環視,名詞,1
築ける,動詞,1
有力,名詞,1
難儀,名詞,1
みそれる,動詞,1
じゅうりん,名詞,1
御懇切,名詞,1
刻限,名詞,1
返辞,名詞,1
産む,動詞,1
遅鈍,名詞,1
こころえる,動詞,1
ねころぶ,動詞,1
色鉛筆,名詞,1
手蹟,名詞,1
話し出す,動詞,1
いっせい,名詞,1
東南,名詞,1
改札,名詞,1
落成,名詞,1
煉瓦,名詞,1
受け合える,動詞,1
はぶける,動詞,1
続けざま,名詞,1
うろたえる,動詞,1
画面,名詞,1
しゅうする,動詞,1
過激,名詞,1
見附,名詞,1
いっけん,名詞,1
四通八達,名詞,1
務める,動詞,1
ねんしゅつ,名詞,1
一挙,副詞,1
随一,名詞,1
氷水,名詞,1
困却,名詞,1
はからずも,副詞,1
やっつける,動詞,1
翠,名詞,1
かぶせる,動詞,1
二弦琴,名詞,1
良,名詞,1
捻る,動詞,1
こうる,動詞,1
家来,名詞,1
芳太郎,名詞,1
肺臓,名詞,1
流転,名詞,1
配合,名詞,1
面倒くさい,形容詞,1
越,名詞,1
寝心地,名詞,1
佇立,名詞,1
切抜,名詞,1
同時,名詞,1
十郎,名詞,1
士官,名詞,1
地口,名詞,1
小片,名詞,1
老,名詞,1
睨める,動詞,1
プログラム,名詞,1
手ごたえ,名詞,1
名声,名詞,1
おって,副詞,1
茂雄,名詞,1
ちがう,動詞,1
病死,名詞,1
産出,名詞,1
むなしい,形容詞,1
たいとう,名詞,1
安住,名詞,1
視線,名詞,1
鉱,名詞,1
でき上がる,動詞,1
ペスト,名詞,1
毎,接頭詞,1
どうこう,名詞,1
無音,名詞,1
呼び掛ける,動詞,1
品評,名詞,1
諷刺,名詞,1
ねぶる,動詞,1
眠り,名詞,1
立ちならぶ,動詞,1
光熱,名詞,1
翳す,動詞,1
続き物,名詞,1
根津,名詞,1
忌い,名詞,1
難関,名詞,1
うめる,動詞,1
混同,名詞,1
崩す,動詞,1
手習い,名詞,1
蜥蜴,名詞,1
水草,名詞,1
橋本,名詞,1
けたい,名詞,1
因襲,名詞,1
鳥打帽,名詞,1
こする,動詞,1
顰,名詞,1
突き,名詞,1
字体,名詞,1
官能,名詞,1
綜合,名詞,1
次ぐ,動詞,1
干戈,名詞,1
黒雲,名詞,1
うったえる,動詞,1
天幕,名詞,1
ひも,名詞,1
免職,名詞,1
令夫人,名詞,1
強大,名詞,1
ようする,動詞,1
おだやか,名詞,1
ならば,接続詞,1
きゅうきゅう,副詞,1
心臓,名詞,1
小雨,名詞,1
組合,名詞,1
ずんと,副詞,1
つぎ込む,動詞,1
柱時計,名詞,1
鉄砲,名詞,1
よこしま,名詞,1
人造,名詞,1
脅迫,名詞,1
ほうむる,動詞,1
刈り,名詞,1
匠気,名詞,1
孫,名詞,1
たぶ,動詞,1
尊称,名詞,1
両側,名詞,1
押し返す,動詞,1
思い通り,副詞,1
あやぶむ,動詞,1
すさむ,動詞,1
震動,名詞,1
擧げる,動詞,1
からす,動詞,1
永存,名詞,1
読破,名詞,1
下総,名詞,1
情けない,形容詞,1
みのがす,動詞,1
見つけ出す,動詞,1
硯,名詞,1
単位,名詞,1
とどめる,動詞,1
庭球,名詞,1
戦勝,名詞,1
仙人,名詞,1
美禰子,名詞,1
つかす,動詞,1
演劇,名詞,1
金色,名詞,1
内縁,名詞,1
なげる,動詞,1
とおり,名詞,1
鉄面皮,名詞,1
貨物,名詞,1
かぜ,名詞,1
戦役,名詞,1
折角,名詞,1
独り,名詞,1
たた,副詞,1
しゅっこ,名詞,1
不得要領,名詞,1
疱瘡,名詞,1
じゅんしゃく,名詞,1
狂奔,名詞,1
ひたい,名詞,1
愚考,名詞,1
復啓,名詞,1
ばら,名詞,1
順良,名詞,1
児,名詞,1
かいかぶる,動詞,1
識別,名詞,1
月見,名詞,1
邸宅,名詞,1
白桃,名詞,1
姉さん,名詞,1
陥落,名詞,1
戸袋,名詞,1
人通り,名詞,1
満,名詞,1
起し,名詞,1
無意識,名詞,1
烟る,動詞,1
燕,名詞,1
打ち殺す,動詞,1
足元,名詞,1
そんたく,名詞,1
奮発,名詞,1
ぐずぐず,副詞,1
じゅん,名詞,1
歯入れ,名詞,1
言葉少な,名詞,1
衣服,名詞,1
月明,名詞,1
恐らくは,副詞,1
錦絵,名詞,1
恥じる,動詞,1
手廻り,名詞,1
大差,名詞,1
日毎,名詞,1
涙ぐむ,動詞,1
門弟,名詞,1
薬局,名詞,1
致し方,名詞,1
掛茶屋,名詞,1
多額,名詞,1
あびせる,動詞,1
愕然,名詞,1
しなる,動詞,1
別天地,名詞,1
食いしばる,動詞,1
値段,名詞,1
前節,名詞,1
無慈悲,名詞,1
出入り,名詞,1
うずら,名詞,1
ただいま,感動詞,1
ふうせん,名詞,1
帯刀,名詞,1
鈴蘭,名詞,1
それと,接続詞,1
絶頂,名詞,1
しゅん,名詞,1
飲料,名詞,1
耳朶,名詞,1
皆同,名詞,1
坐禅,名詞,1
太平楽,名詞,1
布巾,名詞,1
錯乱,名詞,1
慨嘆,名詞,1
綴り,名詞,1
ふよ,名詞,1
出来上り,名詞,1
城,名詞,1
翻,名詞,1
河原,名詞,1
見つかる,動詞,1
洩れる,動詞,1
みっせつ,名詞,1
