token,pos,frequency
掃除,名詞,1
たんび,名詞,1
酒屋,名詞,1
小遣,名詞,1
ものいう,動詞,1
ただただ,副詞,1
滅法界,副詞,1
展開,名詞,1
安立,名詞,1
お釈迦様,名詞,1
看取,名詞,1
単調,名詞,1
いじわる,名詞,1
コチコチ,名詞,1
しあさって,名詞,1
連中,名詞,1
高まる,動詞,1
度目,名詞,1
固める,動詞,1
柏手,名詞,1
メス,名詞,1
優れる,動詞,1
群像,名詞,1
何卒,副詞,1
砂塵,名詞,1
さがせる,動詞,1
珍しい,形容詞,1
しまる,動詞,1
めかだ,名詞,1
踏み込む,動詞,1
砂原,名詞,1
みよ,名詞,1
デスク,名詞,1
浮塵子,名詞,1
燧石,名詞,1
剥がれる,動詞,1
応接,名詞,1
脱,接頭詞,1
壊す,動詞,1
いちはやい,形容詞,1
うかされる,動詞,1
やるせない,形容詞,1
なめす,動詞,1
なべ,名詞,1
あど,名詞,1
茂,名詞,1
おくびょう,名詞,1
バラバラ,副詞,1
やかす,動詞,1
燐む,動詞,1
木戸,名詞,1
ふりかける,動詞,1
ウン,感動詞,1
岩崎,名詞,1
ほれる,動詞,1
白昼,名詞,1
いたましい,形容詞,1
喜助,名詞,1
造,名詞,1
舷側,名詞,1
聖餐,名詞,1
失態,名詞,1
かいそう,名詞,1
絶する,動詞,1
泰西,名詞,1
庫裡,名詞,1
勿体ない,形容詞,1
綿羊,名詞,1
好意,名詞,1
やむなく,副詞,1
しょうでん,名詞,1
裏山,名詞,1
そらうそぶく,動詞,1
親孝行,名詞,1
退校,名詞,1
人格,名詞,1
天蓋,名詞,1
いっ出,名詞,1
お伝え,名詞,1
あたためる,動詞,1
きがえる,動詞,1
マントル,名詞,1
彫れる,動詞,1
だんな,名詞,1
述懐,名詞,1
ひきつれる,動詞,1
尾鰭,名詞,1
駐在,名詞,1
衷心,名詞,1
やくする,動詞,1
キチン,副詞,1
あやい,形容詞,1
キリ,名詞,1
棒立ち,名詞,1
山畑,名詞,1
照り,名詞,1
明け,名詞,1
軽薄,名詞,1
伊,名詞,1
鉱夫,名詞,1
一礼,名詞,1
透き,名詞,1
かげん,名詞,1
大損,名詞,1
費用,名詞,1
母さん,名詞,1
愚劣,名詞,1
民,名詞,1
かき込む,動詞,1
鍔,名詞,1
言伝,名詞,1
淋しい,形容詞,1
とびおりる,動詞,1
足す,動詞,1
呼びかける,動詞,1
神馬,名詞,1
ったらしい,形容詞,1
じゃの目,名詞,1
浮びあがる,動詞,1
出鱈目,名詞,1
かえれる,動詞,1
暗に,副詞,1
僭する,動詞,1
上層,名詞,1
国士,名詞,1
泉水,名詞,1
標題,名詞,1
材木,名詞,1
しゃけ,名詞,1
残滓,名詞,1
内地,名詞,1
木鉢,名詞,1
へたばる,動詞,1
書類,名詞,1
せしめる,動詞,1
汗水,名詞,1
取締,名詞,1
官吏,名詞,1
予防,名詞,1
改宗,名詞,1
供する,動詞,1
挿入,名詞,1
克服,名詞,1
さみしい,形容詞,1
愚かしい,形容詞,1
いでたつ,動詞,1
とりしまり,名詞,1
続ける,動詞,1
滑車,名詞,1
足つき,名詞,1
大体,名詞,1
美術,名詞,1
しんねりと,副詞,1
職工,名詞,1
一眼,名詞,1
河本,名詞,1
根っこ,名詞,1
行商,名詞,1
隼人,名詞,1
よちよち,副詞,1
如露,名詞,1
現に,副詞,1
気休め,名詞,1
肩身,名詞,1
まがりくねる,動詞,1
無学,名詞,1
鉱脈,名詞,1
りう,名詞,1
前金,名詞,1
一段,名詞,1
寄附,名詞,1
しょうじ,名詞,1
拡がる,動詞,1
素通り,名詞,1
くべる,動詞,1
なつかしむ,動詞,1
望む,動詞,1
大目,名詞,1
すぱすぱ,副詞,1
タンゴ,名詞,1
決然,名詞,1
喰う,動詞,1
せっとう,名詞,1
爪判,名詞,1
こがね,名詞,1
宵やみ,名詞,1
汗する,動詞,1
相変わらず,副詞,1
一刻,名詞,1
ミット,名詞,1
山岳,名詞,1
酸素,名詞,1
けちる,動詞,1
いためる,動詞,1
おやすみなさい,感動詞,1
従って,接続詞,1
張子,名詞,1
昇れる,動詞,1
いびき,名詞,1
懐かしい,形容詞,1
ゆさゆさ,副詞,1
飛行機,名詞,1
黒沢尻,名詞,1
さんけい,名詞,1
緑茶,名詞,1
星明り,名詞,1
首都,名詞,1
てんじる,動詞,1
見込み,名詞,1
あたふた,副詞,1
げき,名詞,1
うなだれる,動詞,1
おわび,名詞,1
コム,名詞,1
全身,名詞,1
やすい,形容詞,1
ぜんじ,副詞,1
留る,動詞,1
しとる,動詞,1
装,名詞,1
きらり,副詞,1
力三,名詞,1
かっこむ,動詞,1
すだつ,動詞,1
押問答,名詞,1
松木,名詞,1
強情,名詞,1
惑星,名詞,1
いさよう,動詞,1
すめる,動詞,1
唐草,名詞,1
寝台,名詞,1
林産,名詞,1
バナナ,名詞,1
あまた,名詞,1
曼荼羅,名詞,1
殊更,副詞,1
泊まる,動詞,1
緩む,動詞,1
あいま,名詞,1
かかり合う,動詞,1
鞍掛,名詞,1
ぞろりと,副詞,1
ペルシャ,名詞,1
かんどう,名詞,1
根こぎ,名詞,1
排気,名詞,1
装置,名詞,1
置き場,名詞,1
すえる,動詞,1
こんぼう,名詞,1
盛大,名詞,1
一帯,名詞,1
属する,動詞,1
網膜,名詞,1
優待,名詞,1
みか,名詞,1
誤解,名詞,1
りんも,名詞,1
みじめ,名詞,1
年寄り,名詞,1
挙がる,動詞,1
不利,名詞,1
ひとえに,副詞,1
自棄,名詞,1
のろま,名詞,1
ガラリ,副詞,1
取り消し,名詞,1
率,名詞,1
地雷,名詞,1
まぎらかす,動詞,1
綺語,名詞,1
難渋,名詞,1
からがら,名詞,1
おこす,動詞,1
清浄,名詞,1
観音堂,名詞,1
上海,名詞,1
凍てる,動詞,1
複,名詞,1
けんつく,名詞,1
謡曲,名詞,1
激励,名詞,1
三木,名詞,1
渦まく,動詞,1
不安,名詞,1
売りとばす,動詞,1
総出,名詞,1
以前,名詞,1
身内,名詞,1
じゅうたん,名詞,1
はばひろい,形容詞,1
たへ,名詞,1
守,名詞,1
軍帽,名詞,1
ひそむ,動詞,1
おじける,動詞,1
おこ,名詞,1
ぬかす,動詞,1
民話,名詞,1
行程,名詞,1
柔らかい,形容詞,1
らっぱ,名詞,1
ホクホク,副詞,1
間近い,形容詞,1
とじこめる,動詞,1
人中,名詞,1
まぬかれる,動詞,1
十五夜,名詞,1
群集,名詞,1
ハンケチ,名詞,1
黄葉,名詞,1
付録,名詞,1
あれ,感動詞,1
感化,名詞,1
皮革,名詞,1
全部,名詞,1
田谷,名詞,1
被せる,動詞,1
ばなし,名詞,1
氷質,名詞,1
享受,名詞,1
たすかる,動詞,1
典,名詞,1
焼石,名詞,1
金物,名詞,1
菊坂,名詞,1
石灰岩,名詞,1
恋愛,名詞,1
おどり出る,動詞,1
ウルトラ,名詞,1
羆,名詞,1
はらばう,動詞,1
ボロい,形容詞,1
著名,名詞,1
電鈴,名詞,1
純朴,名詞,1
ひきさく,動詞,1
湿潤,名詞,1
思いだす,動詞,1
なおさら,副詞,1
おずおず,副詞,1
男らしい,形容詞,1
撰べる,動詞,1
敬,名詞,1
さびしさ,名詞,1
開花,名詞,1
算,名詞,1
山田,名詞,1
ぎょい,感動詞,1
尽きる,動詞,1
要心,名詞,1
やめ,名詞,1
仲人,名詞,1
麻苧,名詞,1
汽船,名詞,1
兵卒,名詞,1
もとより,副詞,1
憐れ,名詞,1
賦,名詞,1
わいろ,名詞,1
獲物,名詞,1
栗駒,名詞,1
脂,名詞,1
もったいらしい,形容詞,1
働ける,動詞,1
まちがふ,動詞,1
あめ色,名詞,1
ひむ,動詞,1
鬼神,名詞,1
保てる,動詞,1
堅苦しい,形容詞,1
底無し,名詞,1
悪因悪果,名詞,1
渦巻,名詞,1
盆,名詞,1
しぶい,形容詞,1
又野,名詞,1
先立つ,動詞,1
卷く,動詞,1
族,名詞,1
眼路,名詞,1
気性,名詞,1
経済,名詞,1
てんし,名詞,1
嗅ぐ,動詞,1
収量,名詞,1
書きとる,動詞,1
手近,名詞,1
地引,名詞,1
名札,名詞,1
休める,動詞,1
疎林,名詞,1
弱き,名詞,1
しのぶ,動詞,1
ごまかし,名詞,1
むや,名詞,1
だいじない,形容詞,1
妨害,名詞,1
西南,名詞,1
骨董,名詞,1
歌合,名詞,1
唄,名詞,1
半ば,名詞,1
けやぶる,動詞,1
商品,名詞,1
汚点,名詞,1
おしっこ,名詞,1
大蛇,名詞,1
一家,名詞,1
対立,名詞,1
塩水,名詞,1
うもれる,動詞,1
繃帯,名詞,1
叩きつける,動詞,1
未完,名詞,1
花崗岩,名詞,1
切りあげる,動詞,1
傷痕,名詞,1
小高い,形容詞,1
附く,動詞,1
元来,名詞,1
きとう,名詞,1
セル,名詞,1
無邪気,名詞,1
堅パン,名詞,1
だとすれば,接続詞,1
一散,名詞,1
ビフテキ,名詞,1
開き戸,名詞,1
せっか,名詞,1
田畑,名詞,1
秋田,名詞,1
落ち込み,名詞,1
きゅうじょ,名詞,1
止める,動詞,1
ラプソディ,名詞,1
もらえる,動詞,1
行者,名詞,1
落第,名詞,1
ァ,その他,1
海溝,名詞,1
探偵,名詞,1
写経,名詞,1
態,名詞,1
わだつみ,名詞,1
姫,名詞,1
正に,副詞,1
権現山,名詞,1
めった,名詞,1
沙羅,名詞,1
養う,動詞,1
民謡,名詞,1
金字,名詞,1
新興,名詞,1
遵守,名詞,1
練る,動詞,1
はらむ,動詞,1
微笑む,動詞,1
浴槽,名詞,1
すすぐ,動詞,1
甘美,名詞,1
伸のび,名詞,1
肝臓,名詞,1
麹,名詞,1
家屋,名詞,1
武井,名詞,1
駒,名詞,1
荒地,名詞,1
見所,名詞,1
いがむ,動詞,1
夕ごはん,名詞,1
パス,名詞,1
青木,名詞,1
済,名詞,1
こんなに,名詞,1
あれらの,連体詞,1
ゑつ,名詞,1
しみとおる,動詞,1
守り,名詞,1
天下,名詞,1
示せる,動詞,1
見張る,動詞,1
正夫,名詞,1
みまわる,動詞,1
胞子,名詞,1
あくる,連体詞,1
けう,名詞,1
こんじる,動詞,1
渓,名詞,1
伝わる,動詞,1
脱兎,名詞,1
立体,名詞,1
しげる,動詞,1
杉山,名詞,1
算盤,名詞,1
生枝,名詞,1
巴,名詞,1
むすびつける,動詞,1
その道,名詞,1
遊楽,名詞,1
薄荷,名詞,1
みごと,名詞,1
手ばやい,形容詞,1
きた,名詞,1
宰領,名詞,1
削れる,動詞,1
限,名詞,1
ごめんなさい,感動詞,1
眩しい,形容詞,1
豆腐,名詞,1
上がる,動詞,1
さっとう,名詞,1
情緒,名詞,1
艮,名詞,1
挙手,名詞,1
舷,名詞,1
しずめる,動詞,1
こみあげる,動詞,1
悦ぶ,動詞,1
大阪,名詞,1
州,名詞,1
清原,名詞,1
部長,名詞,1
約す,動詞,1
ふらっと,副詞,1
菌糸,名詞,1
尤も,接続詞,1
奈良,名詞,1
郊外,名詞,1
聞きつける,動詞,1
建設,名詞,1
はいでる,動詞,1
暮す,動詞,1
夜通し,副詞,1
賃金,名詞,1
カット,名詞,1
自我,名詞,1
猿のこしかけ,名詞,1
サト,名詞,1
鳴ける,動詞,1
もえあがる,動詞,1
鎖す,動詞,1
がらくた,名詞,1
虚偽,名詞,1
ぶた,名詞,1
諸人,名詞,1
我が,連体詞,1
楽しむ,動詞,1
公,名詞,1
博覧,名詞,1
皆さま,名詞,1
しらじら,副詞,1
かちかち,副詞,1
村人,名詞,1
御する,動詞,1
洞窟,名詞,1
に従って,助詞,1
追い出す,動詞,1
とぐ,動詞,1
うちあげる,動詞,1
検,名詞,1
具,名詞,1
トリック,名詞,1
水差し,名詞,1
コツ,名詞,1
はちの巣,名詞,1
お変り,名詞,1
帝室,名詞,1
けみする,動詞,1
もと,接頭詞,1
こんとう,名詞,1
衝突,名詞,1
澄みわたる,動詞,1
駈る,動詞,1
和賀,名詞,1
うらがえす,動詞,1
こやす,動詞,1
金ピカ,名詞,1
をめぐって,助詞,1
孔子,名詞,1
歯医者,名詞,1
野川,名詞,1
大祭,名詞,1
しかくい,形容詞,1
清潔,名詞,1
円卓,名詞,1
狩,名詞,1
むずかしい,形容詞,1
力む,動詞,1
抜き,名詞,1
ぽっぽ,名詞,1
すぐる,動詞,1
凍りつく,動詞,1
柳沢,名詞,1
デ,助詞,1
面倒臭い,形容詞,1
法華経,名詞,1
閉口,名詞,1
齢,名詞,1
正,名詞,1
すたれる,動詞,1
寛大,名詞,1
すれる,動詞,1
くろぐろ,副詞,1
朽葉,名詞,1
とぼしい,形容詞,1
至って,副詞,1
現実,名詞,1
営林,名詞,1
暗ゆ,名詞,1
ほど,名詞,1
区,名詞,1
背,名詞,1
銅鉱,名詞,1
中略,名詞,1
一代,名詞,1
色素,名詞,1
下台,名詞,1
お召,名詞,1
むっくり,副詞,1
ひっかく,動詞,1
かてる,動詞,1
祭壇,名詞,1
囁く,動詞,1
みかける,動詞,1
けど,接続詞,1
あらわす,動詞,1
はたらき,名詞,1
悶える,動詞,1
威勢,名詞,1
原簿,名詞,1
曇天,名詞,1
げんげ,名詞,1
殻,名詞,1
極度,名詞,1
背景,名詞,1
間抜け,名詞,1
わかやぐ,動詞,1
飯場,名詞,1
いただける,動詞,1
黒焦げ,名詞,1
基礎,名詞,1
解放,名詞,1
相応,名詞,1
よむ,動詞,1
寄木,名詞,1
ふるまう,動詞,1
喘ぐ,動詞,1
匙,名詞,1
黄銅,名詞,1
ねんねこ,名詞,1
十字路,名詞,1
きびしい,形容詞,1
よろめく,動詞,1
口惜しい,形容詞,1
ケルン,名詞,1
みとれる,動詞,1
発達,名詞,1
苦楽,名詞,1
でまかせ,名詞,1
とりあわせる,動詞,1
はっくつ,名詞,1
小声,名詞,1
なだめる,動詞,1
開場,名詞,1
柾,名詞,1
大好き,名詞,1
三原,名詞,1
失望,名詞,1
軽佻,名詞,1
出し手,名詞,1
域,名詞,1
たき火,名詞,1
ふらす,動詞,1
やおや,名詞,1
軽率,名詞,1
鳴りだす,動詞,1
赤毛,名詞,1
萼,名詞,1
どうける,動詞,1
水勢,名詞,1
子鹿,名詞,1
いわれ,名詞,1
議長,名詞,1
明り,名詞,1
はざま,名詞,1
贅沢,名詞,1
乱雑,名詞,1
平然,名詞,1
たら,名詞,1
物音,名詞,1
おもむろに,副詞,1
動揺,名詞,1
出会,名詞,1
莨,名詞,1
かどばる,動詞,1
資格,名詞,1
ききすます,動詞,1
たおす,動詞,1
嫁ぐ,動詞,1
光らす,動詞,1
溢れる,動詞,1
燃やせる,動詞,1
大売り出し,名詞,1
爛れ,名詞,1
副手,名詞,1
つからす,動詞,1
男爵,名詞,1
株,名詞,1
艱苦,名詞,1
いそげる,動詞,1
大層,副詞,1
うそうそ,副詞,1
記せる,動詞,1
伏せる,動詞,1
遠山,名詞,1
笹森,名詞,1
よし,名詞,1
したがえる,動詞,1
総裁,名詞,1
横顔,名詞,1
着込む,動詞,1
一目,名詞,1
乏い,形容詞,1
あんこ,名詞,1
こりこり,副詞,1
相当,名詞,1
貴い,形容詞,1
うけとる,動詞,1
朗,名詞,1
無明,名詞,1
沢,名詞,1
ひっこむ,動詞,1
いさえ,名詞,1
思いなし,名詞,1
オペラ,名詞,1
化学,名詞,1
クリスマス,名詞,1
引っ掻く,動詞,1
わぼく,名詞,1
しかりつける,動詞,1
相撲,名詞,1
憎悪,名詞,1
蝶,名詞,1
微妙,名詞,1
射的,名詞,1
過酸化水素,名詞,1
たちどまる,動詞,1
しぼりあげる,動詞,1
巡回,名詞,1
めんくらう,動詞,1
すべりおりる,動詞,1
空穂,名詞,1
あまえる,動詞,1
無視,名詞,1
ことごとく,副詞,1
便,名詞,1
壷,名詞,1
病葉,名詞,1
たむろ,名詞,1
雑巾,名詞,1
議,名詞,1
しゅじゅ,名詞,1
あしざま,名詞,1
おどおど,副詞,1
究竟,名詞,1
両脚,名詞,1
茂る,動詞,1
ずり,名詞,1
不愉快,名詞,1
どの人,名詞,1
崇,名詞,1
名乗,名詞,1
波間,名詞,1
新米,名詞,1
覚える,動詞,1
つばさ,名詞,1
カタログ,名詞,1
大河,名詞,1
ぐする,動詞,1
時に,副詞,1
高慢,名詞,1
バルコン,名詞,1
軒下,名詞,1
過敏,名詞,1
休む,動詞,1
あづかる,動詞,1
格別,名詞,1
嚊,名詞,1
コルク,名詞,1
あんずる,動詞,1
風景,名詞,1
皆,名詞,1
ネクタイ,名詞,1
せんじょう,名詞,1
日本海,名詞,1
経典,名詞,1
萬,名詞,1
かぐら,名詞,1
油揚げ,名詞,1
吊るせる,動詞,1
まましい,形容詞,1
寿,名詞,1
霜枯れ,名詞,1
ねとねと,副詞,1
福祉,名詞,1
訓導,名詞,1
泣き,名詞,1
断わる,動詞,1
しの,名詞,1
撒水,名詞,1
ざくざく,副詞,1
積み,名詞,1
じい,名詞,1
ぼうぼう,副詞,1
帯びる,動詞,1
船渠,名詞,1
長椅子,名詞,1
積り,名詞,1
弁償,名詞,1
超絶,名詞,1
つっと,副詞,1
気乗り,名詞,1
注意深い,形容詞,1
侍童,名詞,1
副,名詞,1
奏,名詞,1
牛酪,名詞,1
ふくめる,動詞,1
バタバタバタ,副詞,1
泊める,動詞,1
割く,動詞,1
ふそん,名詞,1
最中,名詞,1
蕪菁,名詞,1
人がら,名詞,1
放る,動詞,1
繁る,動詞,1
炭化,名詞,1
触れる,動詞,1
青春,名詞,1
もすそ,名詞,1
お年,名詞,1
ふらん,名詞,1
かのう,名詞,1
あざむく,動詞,1
おどけ,名詞,1
こぞる,動詞,1
分裂,名詞,1
縮む,動詞,1
哮る,動詞,1
荒野,名詞,1
荒木,名詞,1
恩給,名詞,1
わぁ,感動詞,1
じゅうぶん,副詞,1
本署,名詞,1
平沢,名詞,1
おおよう,副詞,1
さがる,動詞,1
呼子,名詞,1
間引き,名詞,1
浄瑠璃,名詞,1
遡る,動詞,1
澄みきる,動詞,1
はき物,名詞,1
土用,名詞,1
コロコロ,副詞,1
両氏,名詞,1
両翼,名詞,1
敷島,名詞,1
ねぐら,名詞,1
きい,名詞,1
面目,名詞,1
きくらげ,名詞,1
さからう,動詞,1
妄言,名詞,1
絵巻,名詞,1
たいそう,副詞,1
きく,名詞,1
ざっと,副詞,1
曳く,動詞,1
淀,名詞,1
急激,名詞,1
間違い,名詞,1
山主,名詞,1
古めかしい,形容詞,1
敏感,名詞,1
蓑,名詞,1
つまんない,形容詞,1
野面,名詞,1
げんじる,動詞,1
薔薇,名詞,1
湿る,動詞,1
咲き,名詞,1
はっけ,名詞,1
昏れる,動詞,1
瑠璃,名詞,1
紙くず,名詞,1
蓆,名詞,1
漆喰,名詞,1
併存,名詞,1
多少,名詞,1
組み敷く,動詞,1
とうかん,名詞,1
順列,名詞,1
黍,名詞,1
きさく,名詞,1
ピリッ,副詞,1
落魄,名詞,1
めっぽうかい,副詞,1
天頂,名詞,1
縫糸,名詞,1
嵌める,動詞,1
浮華,名詞,1
競べ,名詞,1
暗礁,名詞,1
丁字,名詞,1
栄誉,名詞,1
並行,名詞,1
見境,名詞,1
プンプン,副詞,1
たかみ,名詞,1
渇く,動詞,1
出し,名詞,1
半作,名詞,1
老年,名詞,1
ゴツゴツ,名詞,1
充分,副詞,1
言い直す,動詞,1
ぴんぴん,副詞,1
勝負,名詞,1
清教徒,名詞,1
積層,名詞,1
冒す,動詞,1
スる,動詞,1
よそう,動詞,1
ふくらす,動詞,1
なんば,名詞,1
いたし方,名詞,1
りんせい,名詞,1
痛める,動詞,1
林檎,名詞,1
相伝,名詞,1
慈善,名詞,1
物知り,名詞,1
奇怪,名詞,1
入りかわる,動詞,1
宿題,名詞,1
当分,名詞,1
煩悶,名詞,1
とある,連体詞,1
明けっぱなし,名詞,1
組み上げる,動詞,1
現場,名詞,1
運輸,名詞,1
ばくろう,名詞,1
政友,名詞,1
仕事場,名詞,1
憐れむ,動詞,1
おおう,動詞,1
時節,名詞,1
くみ,名詞,1
未,接頭詞,1
万年筆,名詞,1
行列,名詞,1
やっぱ,副詞,1
なげとばせる,動詞,1
多数,名詞,1
きっぷ,名詞,1
一本立ち,名詞,1
聯,名詞,1
おいつく,動詞,1
通し,名詞,1
へんい,名詞,1
澤,名詞,1
差出人,名詞,1
あゆ,名詞,1
逃げ帰る,動詞,1
捕れる,動詞,1
うずまく,動詞,1
向かいあう,動詞,1
薔薇色,名詞,1
ぶちまける,動詞,1
感想,名詞,1
セキ,名詞,1
むくう,動詞,1
シカゴ,名詞,1
金彩,名詞,1
くちゃくちゃ,名詞,1
くばる,動詞,1
いんする,動詞,1
加える,動詞,1
はずかしい,形容詞,1
裏返る,動詞,1
脳髄,名詞,1
ひょうじょう,名詞,1
谷間,名詞,1
今秋,名詞,1
満足,名詞,1
ゆえに,接続詞,1
高菜,名詞,1
誦する,動詞,1
見聞,名詞,1
とりだす,動詞,1
こおどり,名詞,1
海藻,名詞,1
キリスト,名詞,1
平面,名詞,1
とおく,副詞,1
今ごろ,副詞,1
歪める,動詞,1
孫娘,名詞,1
仮に,副詞,1
食らう,動詞,1
節句,名詞,1
舌なめずり,名詞,1
上げ潮,名詞,1
経木,名詞,1
裏手,名詞,1
先導,名詞,1
ふるくさい,形容詞,1
対岸,名詞,1
きゃく,名詞,1
アルプス,名詞,1
りんね,名詞,1
頂,名詞,1
東谷,名詞,1
メダル,名詞,1
ほうり出す,動詞,1
明文,名詞,1
聖女,名詞,1
住居,名詞,1
はしゅ,名詞,1
一様,名詞,1
苗代,名詞,1
細,名詞,1
発掘,名詞,1
快い,形容詞,1
殺気立つ,動詞,1
詐術,名詞,1
おなじく,副詞,1
あやす,動詞,1
便宜,名詞,1
遮る,動詞,1
そっこう,名詞,1
素焼,名詞,1
両足,名詞,1
直進,名詞,1
粗い,形容詞,1
搗く,動詞,1
べた,名詞,1
漂着,名詞,1
祈願,名詞,1
微笑,名詞,1
勲,名詞,1
享,名詞,1
せんない,形容詞,1
しじゅう,副詞,1
醸す,動詞,1
銅版,名詞,1
ランニング,名詞,1
亭主,名詞,1
勧,名詞,1
新生代,名詞,1
緊張,名詞,1
労作,名詞,1
蒔く,動詞,1
掘れる,動詞,1
奥行,名詞,1
正午,名詞,1
宝玉,名詞,1
フラッシュ,名詞,1
なんせ,副詞,1
たくす,動詞,1
ちゃぼ,名詞,1
ゆかた,名詞,1
破れる,動詞,1
ぶっこ,名詞,1
志願,名詞,1
農事,名詞,1
天山,名詞,1
不確か,名詞,1
ふらせる,動詞,1
ちはつ,名詞,1
きせん,名詞,1
夜行,名詞,1
愛憐,名詞,1
決意,名詞,1
難読,名詞,1
罵る,動詞,1
容赦,名詞,1
饗応,名詞,1
さだまる,動詞,1
外国,名詞,1
お互い,名詞,1
まいおりる,動詞,1
改名,名詞,1
終局,名詞,1
もったいない,形容詞,1
ものめずらしい,形容詞,1
誤謬,名詞,1
取引,名詞,1
おみこし,名詞,1
ぱりぱり,副詞,1
本郷,名詞,1
鈎,名詞,1
はちみつ,名詞,1
こうごうしい,形容詞,1
つめかえる,動詞,1
生死,名詞,1
草草,名詞,1
てる,名詞,1
かかと,名詞,1
曲調,名詞,1
馬蹄,名詞,1
饑饉,名詞,1
徳育,名詞,1
中庭,名詞,1
けっきょ,名詞,1
称,名詞,1
桜桃,名詞,1
取り換える,動詞,1
がんばる,動詞,1
すし,名詞,1
革命,名詞,1
科目,名詞,1
結核,名詞,1
ジャズ,名詞,1
不景気,名詞,1
けっこう,名詞,1
かぎょう,名詞,1
勇む,動詞,1
風船,名詞,1
北斗,名詞,1
無事,名詞,1
ばあさん,名詞,1
飼える,動詞,1
聞ける,動詞,1
整然,名詞,1
暮らし,名詞,1
驚,名詞,1
一門,名詞,1
産む,動詞,1
山の神,名詞,1
うっとうしい,形容詞,1
色鉛筆,名詞,1
降りしきる,動詞,1
けいけん,名詞,1
本心,名詞,1
シュウ,名詞,1
いまいち,副詞,1
書生,名詞,1
どんな,名詞,1
裏返し,名詞,1
トウ,名詞,1
ざっとう,名詞,1
渦巻く,動詞,1
枡,名詞,1
うらぶれる,動詞,1
麗,名詞,1
やっつける,動詞,1
神秘,名詞,1
けっこん,名詞,1
温石,名詞,1
かたじけない,形容詞,1
序,名詞,1
うちだす,動詞,1
面倒くさい,形容詞,1
鋸屑,名詞,1
選挙,名詞,1
受持つ,動詞,1
醸せる,動詞,1
しょうどう,名詞,1
十郎,名詞,1
士官,名詞,1
動き,名詞,1
香料,名詞,1
手ごたえ,名詞,1
やご,名詞,1
おって,副詞,1
書き込む,動詞,1
澱み,名詞,1
曠野,名詞,1
下田,名詞,1
開張,名詞,1
掛物,名詞,1
つつめる,動詞,1
日の出,名詞,1
みょうに,副詞,1
明く,動詞,1
なげすてる,動詞,1
流動,名詞,1
建仁寺,名詞,1
引き,名詞,1
ひえびえ,名詞,1
最高,名詞,1
らいさん,名詞,1
ふっとぶ,動詞,1
スフィンクス,名詞,1
白波,名詞,1
いた事,名詞,1
たゆむ,動詞,1
レジ,名詞,1
明け放す,動詞,1
走り出る,動詞,1
峯山,名詞,1
滴,名詞,1
たきの,名詞,1
手元,名詞,1
カシオペア,名詞,1
ぐまい,名詞,1
なつい,名詞,1
かりとる,動詞,1
筆,名詞,1
いみじくも,副詞,1
赤らむ,動詞,1
うったえる,動詞,1
はい出す,動詞,1
うつつ,名詞,1
周旋,名詞,1
白磁,名詞,1
令する,動詞,1
きだ,名詞,1
ほどこす,動詞,1
ひろ,名詞,1
悩ます,動詞,1
うすぐらい,形容詞,1
毛虫,名詞,1
藏,名詞,1
比例,名詞,1
またす,動詞,1
お祝い,名詞,1
関口,名詞,1
ほうむる,動詞,1
刈り,名詞,1
薄皮,名詞,1
引力,名詞,1
外山,名詞,1
告げる,動詞,1
悪因,名詞,1
斧,名詞,1
すさむ,動詞,1
おとせる,動詞,1
経費,名詞,1
幽い,形容詞,1
劇場,名詞,1
きかす,動詞,1
エッセンス,名詞,1
ピペット,名詞,1
安楽,名詞,1
いそしむ,動詞,1
充つ,動詞,1
のこのこ,副詞,1
霊的,名詞,1
みのがす,動詞,1
情けない,形容詞,1
いきいき,副詞,1
硯,名詞,1
しわい,形容詞,1
甥,名詞,1
渡せる,動詞,1
たた,副詞,1
日暮れ,名詞,1
東尾,名詞,1
疱瘡,名詞,1
解き放つ,動詞,1
ついたち,名詞,1
合せ,名詞,1
保線,名詞,1
会長,名詞,1
姉さん,名詞,1
紙片,名詞,1
たんぽ,名詞,1
ピチッ,副詞,1
すいか,名詞,1
みたす,動詞,1
烟る,動詞,1
うかび出る,動詞,1
青み,名詞,1
露店,名詞,1
恐らくは,副詞,1
渡し場,名詞,1
まとまる,動詞,1
しょうこう,名詞,1
本線,名詞,1
元来,副詞,1
あおい,名詞,1
詮,名詞,1
やにっこい,形容詞,1
組みあわせる,動詞,1
浴衣,名詞,1
塞ぐ,動詞,1
はっか,名詞,1
蛮人,名詞,1
薬屋,名詞,1
食いしばる,動詞,1
同感,名詞,1
玄米,名詞,1
ただいま,感動詞,1
哄笑,名詞,1
ちかよる,動詞,1
干割れる,動詞,1
水がめ,名詞,1
いたわる,動詞,1
樹木,名詞,1
ぱっちり,副詞,1
造り,名詞,1
ふじの,名詞,1
篠,名詞,1
視る,動詞,1
錯乱,名詞,1
混食,名詞,1
翻,名詞,1
松やに,名詞,1
絶え絶え,名詞,1
かいい,名詞,1
成す,動詞,1
真宗,名詞,1
あわや,副詞,1
乗っける,動詞,1
角帯,名詞,1
署員,名詞,1
割算,名詞,1
屋敷,名詞,1
醒す,動詞,1
へらす,動詞,1
外側,名詞,1
織りなす,動詞,1
降参,名詞,1
あちら,名詞,1
おとこの子,名詞,1
扇,名詞,1
物言い,名詞,1
冷笑,名詞,1
顕,名詞,1
むべ,副詞,1
